%m/%d/%Y,45.98,85,6,15
05/06/2000,27,33,12,0,91.6578858808443,43.130764567918334,88.63322360517093,9.941850514573352,43.01165736073165,20.521548872605166
05/07/2000,28,17,27,0,95.16574505070551,49.489428265918335,96.07722360517093,34.522139699344855,49.3261760093888,50.36512236525406
05/08/2000,23.5,54,20,0,89.70121375271593,52.46854632191833,102.71122360517093,11.252857932314598,52.305802350629484,24.72351163538095
05/09/2000,16,50,22,12.2,62.230685141541315,27.551671000054732,86.07051979758023,1.408754248234717,30.608470821473063,2.8328053607644774
05/10/2000,11.5,58,20,0,76.69512380070007,28.94487467205473,90.54451979758024,2.33352158566498,32.175468210583716,5.189768223141683
05/11/2000,16,54,16,0,83.45056110548973,31.01572502805473,95.82851979758024,3.832920125058605,34.2876873903939,8.572767280130646
05/12/2000,21.5,37,9,0,88.67052886213722,34.76410633605473,102.10251979758024,5.575647367122508,37.55833599770954,12.331841376973054
05/13/2000,14,61,22,0.2,86.67498028077837,36.31447981005473,107.02651979758025,8.070890895279303,39.29587951307545,16.809788236739838
05/14/2000,15,30,27,0,89.63224193689598,39.28148763005473,112.13051979758025,15.854618799793286,41.88242152097465,28.101648387303786
05/15/2000,20,23,11,0,92.12678412475682,43.55877033205473,118.13451979758025,10.101915619921238,45.33111615373643,21.31754515703457
05/16/2000,14,95,3,16.4,21.333308916597264,18.927341274480696,91.67960498034216,0.0002510480618285602,24.96800951987196,0.00026244353367885806
05/17/2000,20,53,4,2.8,51.03773269278627,17.27480434163071,97.68360498034217,0.2269855493063655,23.95766006168414,0.230982190890432
05/18/2000,19.5,30,16,0,82.26512037339467,21.07110006163071,103.59760498034217,3.297385550914734,27.93678502676849,6.613357872499966
05/19/2000,25.5,51,20,6,75.35870999000437,15.796511365119764,101.23965378241608,2.141507117882865,22.727531419408816,3.705958622338268
05/20/2000,10,38,24,0,84.32332437100702,17.608307977119765,105.44365378241608,6.440471691256351,24.844498560366628,11.067231631750273
05/21/2000,19,27,16,0,90.30739730376074,21.471209995119764,111.26765378241608,10.033130269665989,28.967732623716753,16.930709039196493
05/22/2000,26,46,11,4.2,77.5781637114086,18.271701519736972,112.63155491098955,1.5843026140324763,25.999111113165007,2.8647200220461824
05/23/2000,30,38,22,0,90.21521564008368,23.34799653173697,120.43555491098955,13.397154848264634,31.452367977222547,21.772239591958353
05/24/2000,25.5,67,19,12.6,65.31666110115003,12.990765847561985,103.70624030640715,1.3910843896421357,19.785464442946665,1.82941425057782
05/25/2000,12,53,28,11.8,55.41619697588361,7.679544956381244,87.09490221390263,1.1877254013983443,12.584919153248979,0.8144036856768024
05/26/2000,21,38,8,0,80.84396852750632,11.286815688381244,93.27890221390263,1.864174011404754,17.330978540832376,2.523570141771187
05/27/2000,13,70,20,3.8,61.74128743989012,8.372040274650136,93.367439577131,1.241241852828088,13.677914024691793,0.893116358594452
05/28/2000,9,78,24,1.4,64.48203408048016,8.957017326650135,97.391439577131,1.730374716803201,14.565166238185457,1.9283071116641999
05/29/2000,11,54,16,0,77.63396231226197,10.422355882650134,101.775439577131,2.0473552904203074,16.59592929729166,2.7615259423299348
05/30/2000,15.5,39,9,0,85.43024711542763,13.088187398650135,106.969439577131,3.5196326372218545,20.04491362933467,5.733286270679357
05/31/2000,18,36,5,0,88.45921892142326,16.306350982650134,112.613439577131,4.421682559381232,23.944744397369018,7.874578399232425
05/31/2005,18,36,5,5,67.76932486128653,13.205747249158268,110.81441336535083,0.7494581939361424,20.349016647772334,0.6868410591481695
05/31/2005,12,36,5,5,57.66517776475591,10.08192138407098,107.96848002325436,0.4481989326675568,16.347569108146434,0.35862522829579424
05/31/2005,18,399,0,5,21.44191786538071,5.757498235805514,106.25459980937535,0.0002246309846060157,10.14121940795936,0.00013654211724700743
05/31/2005,18,36,5,5,52.64444320587402,6.099561224922984,104.57189210709149,0.28497252413017093,10.646610338572412,0.1778847649552407
05/18/2000,19.5,30,16,0,82.71313951558025,9.895856944922983,110.48589210709149,3.486718210964412,16.17080068515306,4.976976509631907
05/18/2000,19.5,30,16,0,89.56569697443031,13.692152664922983,116.39989210709149,9.021637851690194,21.16128521881023,13.340681397324676
05/18/2000,19.5,30,16,0,90.80743954277364,17.488448384922982,122.31389210709149,10.776135513785373,25.766615719538866,16.85225075244633
05/18/2000,19.5,30,16,0,91.02241712249781,21.284744104922982,128.2278921070915,11.111529597030174,30.084894131209477,18.607378032797893
05/18/2000,19.5,30,16,0,91.07211215049946,25.081039824922982,134.14189210709148,11.190465706567615,34.18351318439773,19.923568636912677
05/18/2000,19.5,30,16,0,91.12182358533177,28.877335544922982,140.05589210709147,11.269961995408524,38.11030054571193,21.135970108851563
05/18/2000,19.5,30,16,0,91.17155143241145,32.67363126492298,145.96989210709145,11.350021968625143,41.9001383972682,22.268492802681426
05/18/2000,19.5,30,16,0,91.22129569715703,36.46992698492298,151.88389210709144,11.430649152390597,45.5790657750528,23.33784477335253
05/18/2000,19.5,30,16,0,91.2710563849888,40.266222704922974,157.79789210709143,11.511847094117934,49.16691388082636,24.356129957439965
05/18/2000,19.5,30,16,0,91.32083350132882,44.06251842492297,163.71189210709142,11.593619362600215,52.67905199625326,25.33237828082441
05/18/2000,19.5,30,16,0,91.37062705160102,47.85881414492297,169.6258921070914,11.67596954815139,56.127575542850124,26.27349358134094
05/18/2000,19.5,30,16,0,91.42043704123101,51.65510986492296,175.5398921070914,11.758901262747864,59.52213372653577,27.184865433893158
05/18/2000,19.5,30,16,0,91.47026347564628,55.45140558492296,181.45389210709138,11.842418140171336,62.87051818781696,28.07077771704317
05/18/2200,19.5,30,16,5,76.37975484248457,40.31078318645226,178.5423970061544,1.8664431022866539,51.533728165874514,5.757742772433751
05/18/2200,19.5,30,16,5,74.4974196604423,30.15127705469332,175.69421122522397,1.670203630178532,42.19822456051456,4.458336088498645
04/11/2023,16,64,5,5,54.131198763601574,20.766092497850643,170.82752342626404,0.33100589924647617,31.852170975347516,0.4069619170139202
04/11/2023,16,64,5,5,48.91110463733091,14.512985944477087,166.06493054699476,0.1841666255899172,23.82138893398951,0.18671606782208827
04/11/2023,16,64,5,5,47.42808966638202,10.257391634111336,161.4030130127199,0.15105758171731157,17.702271738190532,0.12689946015001888
04/11/2023,16,64,5,5,46.99624706891049,7.368241386176542,156.83851262845678,0.1422001765627503,13.187605249318064,0.10016803395087366
